time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,,RNN,LSTM,UNIXtime,,,TEST
4/9/2021 6:00,2081.44,2070.67,2072.23,8524.91,17700575.31,2073.88,direct,,,2107.041341,2054.717349,1617948000,,,2072.23
4/9/2021 7:00,2078.67,2061.41,2073.88,32898.66,68209591.47,2078.26,direct,,,2068.887047,2104.778598,1617951600,,,2073.88
4/9/2021 8:00,2078.53,2062.62,2078.26,12095.79,25057746.32,2069.01,direct,,,2061.375353,2107.245305,1617955200,,,2078.26
4/9/2021 9:00,2079.38,2068.45,2069.01,6519.8,13518254.29,2079.38,direct,,,2156.961668,2052.847111,1617958800,,,2069.01
4/9/2021 10:00,2100,2075.36,2079.38,29166.84,61028508.79,2088.37,direct,,,2032.71494,2125.584753,1617962400,,,2079.38
4/9/2021 11:00,2093.15,2079.75,2088.37,12756.8,26619828.01,2083.22,direct,,,2131.904851,2064.887664,1617966000,,,2088.37
4/9/2021 12:00,2087.54,2072.05,2083.22,11162.9,23210881.63,2078.77,direct,,,2129.907742,2103.008458,1617969600,,,2083.22
4/9/2021 13:00,2086.01,2070.95,2078.77,16667.85,34661595.42,2075.34,direct,,,2160.42894,2040.18374,1617973200,,,2078.77
4/9/2021 14:00,2082.24,2054.9,2075.34,25907.95,53583017.5,2067.62,direct,,,2059.142758,2076.262652,1617976800,,,2075.34
4/9/2021 15:00,2069.64,2056.76,2067.62,13292.34,27428253.4,2062.92,direct,,,2002.868399,2103.311974,1617980400,,,2067.62
4/9/2021 16:00,2071.16,2049.84,2062.92,13178.43,27136480.95,2071.16,direct,,,2023.606166,2066.147793,1617984000,,,2062.92
4/9/2021 17:00,2078.08,2066.9,2071.16,12063.7,24984984.92,2074.58,direct,,,2015.039554,2069.103109,1617987600,,,2071.16
4/9/2021 18:00,2078.93,2071.81,2074.58,8441.94,17525001.37,2078.21,direct,,,2069.689339,2062.207783,1617991200,,,2074.58
4/9/2021 19:00,2083.43,2069.45,2078.21,12274.78,25507359.09,2076.94,direct,,,2157.836813,2094.760145,1617994800,,,2078.21
4/9/2021 20:00,2081.29,2068.38,2076.94,10643.74,22100280.69,2070.87,direct,,,2092.945474,2074.970323,1617998400,,,2076.94
4/9/2021 21:00,2081.07,2069.32,2070.87,8066,16738868.14,2074.73,direct,,,2008.380135,2073.360678,1618002000,,,2070.87
4/9/2021 22:00,2077.21,2063.55,2074.73,7667.15,15876836.76,2065.82,direct,,,2016.6948,2059.457274,1618005600,,,2074.73
4/9/2021 23:00,2070.17,2056.45,2065.82,7360.85,15184345.3,2066.55,direct,,,2080.106568,2064.731436,1618009200,,,2065.82
4/10/2021 0:00,2073.62,2057.75,2066.55,6346.93,13108147.72,2066.07,direct,,,2099.106459,2025.616349,1618012800,,,2066.55
4/10/2021 1:00,2095.3,2060.55,2066.07,22720.17,47149559.1,2095.3,direct,,,2150.280672,2060.72755,1618016400,,,2066.07
4/10/2021 2:00,2116.85,2088.07,2095.3,22045.18,46306331.61,2115.68,direct,,,2198.085736,2150.12327,1618020000,,,2095.3
4/10/2021 3:00,2149.07,2115.68,2115.68,44013.44,93964859.03,2142.81,direct,,,2101.518051,2185.709056,1618023600,,,2115.68
4/10/2021 4:00,2193.31,2142.81,2142.81,73878.44,160369351.4,2189.46,direct,,,2258.581252,2220.287597,1618027200,,,2142.81
4/10/2021 5:00,2195.55,2159.3,2189.46,25477.66,55368584.57,2170.45,direct,,,2141.083812,2132.25008,1618030800,,,2189.46
4/10/2021 6:00,2183.07,2165.79,2170.45,13271.91,28862780.89,2168.96,direct,,,2224.094963,2124.583078,1618034400,,,2170.45
4/10/2021 7:00,2172.84,2153.89,2168.96,13544.78,29284359.55,2162.96,direct,,,2128.37427,2187.704262,1618038000,,,2168.96
4/10/2021 8:00,2170.07,2160.39,2162.9,19043.32,41164037.9,2161.6,multiply,BTC,,2233.386736,2136.871296,1618041600,,,2162.96
4/10/2021 9:00,2171.87,2163.97,2161.6,18625.1,40326785.01,2165.18,multiply,BTC,,2190.036266,2169.467056,1618045200,,,2161.6
4/10/2021 10:00,2165.92,2156.22,2165.18,18390.03,39775564.29,2162.89,multiply,BTC,,2136.286453,2191.440148,1618048800,,,2165.18
4/10/2021 11:00,2161.95,2156.5,2162.89,12958.95,27985208.03,2159.53,multiply,BTC,,2204.685772,2177.583671,1618052400,,,2162.89
4/10/2021 12:00,2165.51,2131.46,2158.96,14216.95,30568263.77,2143.51,direct,,,2096.931528,2133.606984,1618056000,,,2159.53
4/10/2021 13:00,2158.98,2135.47,2143.51,12309.88,26423429.65,2157.05,direct,,,2110.177304,2200.708692,1618059600,,,2143.51
4/10/2021 14:00,2160.57,2151.09,2157.05,9384.54,20221414.01,2157.97,direct,,,2095.151493,2147.525425,1618063200,,,2157.05
4/10/2021 15:00,2166.14,2147.66,2157.97,9337.89,20126739.95,2155.55,direct,,,2239.508673,2147.488243,1618066800,,,2157.97
4/10/2021 16:00,2166.12,2146.9,2155.55,12107.01,26096045.28,2152.44,direct,,,2166.560006,2187.95526,1618070400,,,2155.55
4/10/2021 17:00,2152.6,2138,2152.44,10472.67,22469627.7,2144.76,direct,,,2154.432868,2175.430068,1618074000,,,2152.44
4/10/2021 18:00,2144.84,2122.36,2144.76,16286.26,34743678.81,2141.31,direct,,,2061.417724,2143.194353,1618077600,,,2144.76
4/10/2021 19:00,2141.33,2123.69,2141.31,13196.87,28127221.43,2129.11,direct,,,2095.065531,2109.905428,1618081200,,,2141.31
4/10/2021 20:00,2133.85,2083.05,2129.11,28697.01,60515546.36,2093.94,direct,,,2124.846554,2118.816007,1618084800,,,2129.11
4/10/2021 21:00,2115.66,2084.62,2093.94,17212.43,36161857.82,2114.98,direct,,,2055.147216,2150.807761,1618088400,,,2093.94
4/10/2021 22:00,2122.72,2110.71,2114.98,10789.84,22836216,2110.75,direct,,,2196.425343,2080.566275,1618092000,,,2114.98
4/10/2021 23:00,2140.27,2108.71,2110.75,10574.92,22497478.19,2133.82,direct,,,2048.957979,2147.433772,1618095600,,,2110.75
4/11/2021 0:00,2144.55,2123.9,2133.82,11196.72,23936300.5,2135.41,direct,,,2128.405855,2095.477833,1618099200,,,2133.82
4/11/2021 1:00,2151.52,2128.13,2135.41,9638.62,20612663.7,2151.52,direct,,,2118.881442,2134.479962,1618102800,,,2135.41
4/11/2021 2:00,2153.17,2143.29,2151.52,7737.79,16618779.52,2152.04,direct,,,2154.687009,2125.053418,1618106400,,,2151.52
4/11/2021 3:00,2156.52,2143.78,2152.04,7674.27,16490498.79,2144.15,direct,,,2230.301947,2146.508565,1618110000,,,2152.04
4/11/2021 4:00,2145.84,2126.75,2144.15,9281.79,19824334.54,2129.81,direct,,,2190.935547,2142.461071,1618113600,,,2144.15
4/11/2021 5:00,2126.81,2117.86,2130.19,17045.02,36149808.8,2120.84,multiply,BTC,,2130.404988,2129.705111,1618117200,,,2129.81
4/11/2021 6:00,2135.82,2113.71,2120.86,8507.97,18058713.34,2128.02,direct,,,2211.778867,2162.664166,1618120800,,,2120.84
4/11/2021 7:00,2131.78,2124.62,2127.93,10281.57,21911933.7,2131.19,multiply,BTC,,2192.355153,2092.743332,1618124400,,,2128.02
4/11/2021 8:00,2143.79,2135.99,2131.19,12135.61,26001625.15,2142.59,multiply,BTC,,2100.423829,2105.823156,1618128000,,,2131.19
4/11/2021 9:00,2146.64,2125.22,2142.58,8336.17,17794665.83,2137.57,direct,,,2197.165452,2128.634957,1618131600,,,2142.59
4/11/2021 10:00,2158.98,2135.32,2137.57,10447.71,22423607.5,2139.23,direct,,,2086.604942,2136.406216,1618135200,,,2137.57
4/11/2021 11:00,2149.76,2143.79,2138.31,14256.09,30604611.93,2146.77,multiply,BTC,,2167.894217,2113.709742,1618138800,,,2139.23
4/11/2021 12:00,2150.42,2135.43,2146.11,6189.95,13249875.66,2144.04,direct,,,2097.450011,2111.965162,1618142400,,,2146.77
4/11/2021 13:00,2145.56,2123.34,2144.04,6757.81,14411397.89,2125.94,direct,,,2052.722626,2112.376503,1618146000,,,2144.04
4/11/2021 14:00,2140.69,2123.38,2125.94,6690.22,14272396.56,2139.49,direct,,,2083.349782,2107.48323,1618149600,,,2125.94
4/11/2021 15:00,2153.34,2139.42,2139.49,9215.72,19784031.49,2148.16,direct,,,2215.096666,2103.736051,1618153200,,,2139.49
4/11/2021 16:00,2154.4,2133.79,2148.16,9359.34,20076279.53,2135.88,direct,,,2155.145638,2134.470319,1618156800,,,2148.16
4/11/2021 17:00,2148.05,2130.38,2135.88,9296.97,19886758.64,2146.77,direct,,,2195.179664,2179.357969,1618160400,,,2135.88
4/11/2021 18:00,2151.28,2143.38,2146.77,5261.86,11299528.33,2150.25,direct,,,2199.61974,2165.860815,1618164000,,,2146.77
4/11/2021 19:00,2163.6,2137.73,2150.25,26848.13,57669304.82,2141.04,direct,,,2187.564799,2130.677366,1618167600,,,2150.25
4/11/2021 20:00,2147.23,2138.07,2141.04,6021.11,12899852.97,2144.37,direct,,,2115.356674,2178.336821,1618171200,,,2141.04
4/11/2021 21:00,2144.51,2128.3,2144.37,10108.18,21584047.53,2134.35,direct,,,2211.357348,2156.419179,1618174800,,,2144.37
4/11/2021 22:00,2144.57,2124.03,2134.35,11920.26,25453329.23,2144.51,direct,,,2062.739834,2127.525481,1618178400,,,2134.35
4/11/2021 23:00,2150.74,2138.71,2144.51,5696.18,12212200.82,2150.54,direct,,,2204.325005,2142.49698,1618182000,,,2144.51
4/12/2021 0:00,2161.01,2134.06,2150.54,13920.97,29848886.6,2136.56,direct,,,2185.615418,2097.076371,1618185600,,,2150.54
4/12/2021 1:00,2152.46,2136.56,2136.56,8388.86,18007453.05,2145.84,direct,,,2218.862935,2107.601131,1618189200,,,2136.56
4/12/2021 2:00,2145.97,2130.15,2145.84,10165.16,21727185.32,2134.52,direct,,,2153.77337,2167.861202,1618192800,,,2145.84
4/12/2021 3:00,2152.37,2133.67,2134.52,6460.68,13844361.76,2149.18,direct,,,2094.547844,2130.740036,1618196400,,,2134.52
4/12/2021 4:00,2162.42,2148.87,2149.18,14756.06,31809301.85,2151.08,direct,,,2166.95497,2139.24906,1618200000,,,2149.18
4/12/2021 5:00,2154.99,2144.49,2151.08,8164.13,17557579,2148.5,direct,,,2110.621945,2103.59635,1618203600,,,2151.08
4/12/2021 6:00,2187.88,2143.51,2148.5,18316.9,39713778.43,2184.49,direct,,,2152.246928,2199.86881,1618207200,,,2148.5
4/12/2021 7:00,2200.09,2178.77,2184.49,28208.66,61774461.68,2180.76,direct,,,2196.854009,2165.887217,1618210800,,,2184.49
4/12/2021 8:00,2189.84,2177.89,2180.76,8000.89,17477245.2,2182.35,direct,,,2168.033784,2147.781576,1618214400,,,2180.76
4/12/2021 9:00,2184.68,2130.92,2182.35,19057.64,41167279.5,2144.25,direct,,,2124.908865,2121.134985,1618218000,,,2182.35
4/12/2021 10:00,2157.28,2119.19,2144.25,22188.95,47376436.84,2136.85,direct,,,2115.823396,2165.05642,1618221600,,,2144.25
4/12/2021 11:00,2151.8,2134.09,2136.85,10161.19,21782668.14,2149.11,direct,,,2184.355404,2169.440581,1618225200,,,2136.85
4/12/2021 12:00,2155.78,2142.15,2149.11,13102.01,28157509.62,2154.63,direct,,,2167.880975,2125.240847,1618228800,,,2149.11
4/12/2021 13:00,2160.76,2148.45,2154.63,11492.31,24751435.65,2149.89,direct,,,2071.440514,2183.471282,1618232400,,,2154.63
4/12/2021 14:00,2151.23,2129.17,2149.89,18395.41,39383939.67,2129.24,direct,,,2214.792863,2129.708433,1618236000,,,2149.89
4/12/2021 15:00,2136.29,2116.48,2129.24,22645.92,48188752.77,2121.64,direct,,,2079.016252,2104.36985,1618239600,,,2129.24
4/12/2021 16:00,2135.08,2102.81,2121.64,24593.17,52083253.6,2127.25,direct,,,2044.393613,2126.782005,1618243200,,,2121.64
4/12/2021 17:00,2129.87,2118.67,2127.25,10438.28,22163177.94,2119.31,direct,,,2076.733062,2082.94264,1618246800,,,2127.25
4/12/2021 18:00,2138.79,2114.18,2119.31,11243.97,23930335.51,2138.26,direct,,,2196.121316,2152.372516,1618250400,,,2119.31
4/12/2021 19:00,2144.14,2133.64,2138.26,8162.88,17451811.04,2140.67,direct,,,2218.783048,2126.541578,1618254000,,,2138.26
4/12/2021 20:00,2149.45,2136.33,2140.67,12390.12,26572019.92,2146.03,direct,,,2126.672809,2132.338329,1618257600,,,2140.67
4/12/2021 21:00,2148.68,2137.85,2146.03,6688.63,14341175.55,2146.79,direct,,,2213.683976,2144.428531,1618261200,,,2146.03
4/12/2021 22:00,2150.14,2139.93,2146.79,6657.15,14276163.27,2149.32,direct,,,2092.921843,2105.344913,1618264800,,,2146.79
4/12/2021 23:00,2149.94,2137.36,2149.32,7954.62,17051246.36,2137.79,direct,,,2140.419482,2169.301025,1618268400,,,2149.32
4/13/2021 0:00,2159.14,2136.24,2137.79,11618.39,25001641.95,2158.3,direct,,,2108.745432,2145.004872,1618272000,,,2137.79
4/13/2021 1:00,2171.56,2149.5,2158.3,15393.02,33284451.74,2165.1,direct,,,2093.197029,2154.144594,1618275600,,,2158.3
4/13/2021 2:00,2172.36,2163.85,2165.39,15253.89,33044166.17,2166.28,multiply,BTC,,2113.877687,2120.528166,1618279200,,,2165.1
4/13/2021 3:00,2174.44,2161.46,2167.16,10489.83,22734763.57,2161.79,direct,,,2224.719707,2147.99778,1618282800,,,2166.28
4/13/2021 4:00,2169.48,2158.2,2161.79,9040.39,19562767.19,2162.61,direct,,,2107.636454,2120.74187,1618286400,,,2161.79
4/13/2021 5:00,2167.99,2159.92,2162.61,6603.92,14292425.51,2163.55,direct,,,2144.921835,2191.156898,1618290000,,,2162.61
4/13/2021 6:00,2190.29,2151.78,2163.55,22069.29,48006136.82,2157.88,direct,,,2144.609038,2165.001004,1618293600,,,2163.55
4/13/2021 7:00,2171.14,2150.35,2157.88,14087.64,30430525.82,2162.46,direct,,,2095.077746,2207.655414,1618297200,,,2157.88
4/13/2021 8:00,2218.71,2162.46,2162.46,48317.56,106168555.6,2218.71,direct,,,2224.168027,2209.923908,1618300800,,,2162.46
4/13/2021 9:00,2220.92,2194.66,2218.71,31138.42,68670587.47,2214.37,direct,,,2125.396613,2187.576123,1618304400,,,2218.71
4/13/2021 10:00,2218.18,2205.83,2214.37,16533.93,36573147.99,2213,direct,,,2187.59476,2257.30426,1618308000,,,2214.37
4/13/2021 11:00,2229.16,2208.71,2213,17514.19,38877937.47,2228.97,direct,,,2197.898158,2246.623442,1618311600,,,2213
4/13/2021 12:00,2231.6,2217.98,2228.97,20647.9,45925201.53,2228.06,direct,,,2182.38477,2238.84381,1618315200,,,2228.97
4/13/2021 13:00,2232.26,2220.14,2228.06,19041.06,42388018.82,2227.56,direct,,,2242.172794,2266.765056,1618318800,,,2228.06
4/13/2021 14:00,2263.01,2223.93,2227.56,31424.05,70524082.21,2261.77,direct,,,2176.456036,2304.562688,1618322400,,,2227.56
4/13/2021 15:00,2277.38,2244.38,2261.77,38312.93,86618680.15,2277.1,direct,,,2289.236943,2285.115392,1618326000,,,2261.77
4/13/2021 16:00,2292.43,2266.11,2277.1,42454.22,96919806.73,2270.4,direct,,,2344.86912,2288.381568,1618329600,,,2277.1
4/13/2021 17:00,2306.46,2268.9,2270.4,33967.8,77861612.11,2306.07,direct,,,2380.763607,2272.078528,1618333200,,,2270.4
4/13/2021 18:00,2314.02,2257.68,2306.07,43111.36,98995682.31,2264.9,direct,,,2247.256429,2281.343174,1618336800,,,2306.07
4/13/2021 19:00,2302.43,2264.27,2264.9,27177.24,62007138.51,2297.74,direct,,,2354.264404,2294.706983,1618340400,,,2264.9
4/13/2021 20:00,2306.31,2283.52,2297.74,19153.81,44005430.97,2300.87,direct,,,2223.514751,2347.9458,1618344000,,,2297.74
4/13/2021 21:00,2300.87,2277.33,2300.87,15966.49,36527007.98,2281.35,direct,,,2331.859089,2316.48279,1618347600,,,2300.87
4/13/2021 22:00,2288.36,2268.59,2281.35,24064.25,54755455.35,2283.89,direct,,,2344.755669,2284.392456,1618351200,,,2281.35
4/13/2021 23:00,2304.04,2282.88,2283.89,17108.17,39241767.18,2298.66,direct,,,2363.689091,2279.948908,1618354800,,,2283.89
4/14/2021 0:00,2309.34,2289.51,2298.66,15584.96,35820659.48,2298.62,direct,,,2257.152895,2258.164288,1618358400,,,2298.66
4/14/2021 1:00,2300.01,2284.12,2298.62,12514.18,28680870.58,2293.32,direct,,,2201.174402,2307.446851,1618362000,,,2298.62
4/14/2021 2:00,2295.86,2282.77,2293.32,10183.22,23316742.43,2295.69,direct,,,2341.810412,2277.003083,1618365600,,,2293.32
4/14/2021 3:00,2350.49,2291.9,2295.69,38058.01,88740886.14,2347.24,direct,,,2308.745264,2316.772825,1618369200,,,2295.69
4/14/2021 4:00,2377.4,2342.4,2347.24,22661.57,53454982.28,2372,direct,,,2304.89612,2337.03672,1618372800,,,2347.24
4/14/2021 5:00,2389.33,2355.18,2372,24322.72,57731949.99,2361.85,direct,,,2298.906698,2384.712708,1618376400,,,2372
4/14/2021 6:00,2402.12,2355.25,2361.85,33824.84,80681053.04,2389.92,direct,,,2432.05429,2400.96143,1618380000,,,2361.85
4/14/2021 7:00,2393.02,2373.61,2389.92,14120.32,33659857.78,2373.61,direct,,,2430.054446,2327.134716,1618383600,,,2389.92
4/14/2021 8:00,2386.22,2331.68,2373.61,24318.52,57398885.84,2348.37,direct,,,2364.738139,2333.904041,1618387200,,,2373.61
4/14/2021 9:00,2362.91,2312.51,2348.37,23604.98,55105291.78,2342.73,direct,,,2275.493649,2324.690979,1618390800,,,2348.37
4/14/2021 10:00,2361.96,2333.97,2342.73,16694.35,39240445.4,2360.78,direct,,,2315.287769,2389.345438,1618394400,,,2342.73
4/14/2021 11:00,2393.65,2359.69,2360.78,18686.33,44490687.24,2389.95,direct,,,2430.12506,2393.630523,1618398000,,,2360.78
4/14/2021 12:00,2393.62,2351.4,2389.95,28126.79,66775542.71,2360.25,direct,,,2341.863653,2394.001575,1618401600,,,2389.95
4/14/2021 13:00,2388.83,2350.73,2360.25,33288.92,78974950.02,2355.6,direct,,,2336.28408,2386.175688,1618405200,,,2360.25
4/14/2021 14:00,2355.62,2298.14,2355.6,65514.79,152467297.6,2329,direct,,,2416.84988,2279.81152,1618408800,,,2355.6
4/14/2021 15:00,2364.57,2320.4,2329,45361.78,106320159.3,2349.23,direct,,,2275.064809,2343.028033,1618412400,,,2329
4/14/2021 16:00,2385.27,2340.15,2349.23,28971.18,68670750.67,2374.23,direct,,,2409.273635,2340.278511,1618416000,,,2349.23
4/14/2021 17:00,2384.24,2323.47,2374.23,34740.6,81718233.32,2330.77,direct,,,2282.033599,2294.363373,1618419600,,,2374.23
4/14/2021 18:00,2352.29,2303.15,2330.77,42457.22,98878648.79,2335.45,direct,,,2370.878777,2373.984925,1618423200,,,2330.77
4/14/2021 19:00,2349.99,2308.86,2335.45,30680.22,71427415.94,2334.1,direct,,,2304.433589,2308.4249,1618426800,,,2335.45
4/14/2021 20:00,2371.08,2322.37,2334.1,18514.56,43472283.94,2369.25,direct,,,2347.879365,2386.450755,1618430400,,,2334.1
4/14/2021 21:00,2430.35,2368.05,2369.25,47313.06,113684432.6,2425.24,direct,,,2380.494322,2388.424857,1618434000,,,2369.25
4/14/2021 22:00,2437.54,2413.13,2425.24,32303.07,78406444.26,2426.5,direct,,,2334.97242,2377.92147,1618437600,,,2425.24
4/14/2021 23:00,2446.07,2414.82,2426.5,29557.23,71962869.77,2431.86,direct,,,2524.586822,2445.770239,1618441200,,,2426.5
4/15/2021 0:00,2449.66,2415.84,2431.86,23377.17,56970046.87,2415.97,direct,,,2418.941643,2412.78092,1618444800,,,2431.86
4/15/2021 1:00,2427.6,2401.07,2415.97,18535.99,44800453.29,2418.69,direct,,,2431.581618,2418.157888,1618448400,,,2415.97
4/15/2021 2:00,2437.45,2403.38,2418.69,16633.19,40250691.23,2425.16,direct,,,2492.773461,2408.086874,1618452000,,,2418.69
4/15/2021 3:00,2477.39,2416.51,2425.16,25474.2,62527592.55,2474.8,direct,,,2524.518732,2502.567256,1618455600,,,2425.16
4/15/2021 4:00,2477.27,2449.17,2474.8,21316.32,52529296.18,2450.51,direct,,,2431.420527,2483.395844,1618459200,,,2474.8
4/15/2021 5:00,2475.09,2446.64,2450.51,12247.95,30095508.23,2469.16,direct,,,2562.296715,2465.357494,1618462800,,,2450.51
4/15/2021 6:00,2478.91,2458.12,2469.16,14643.74,36181229.97,2463.11,direct,,,2448.971749,2508.086389,1618466400,,,2469.16
4/15/2021 7:00,2478.38,2459.84,2463.11,18733.73,46290044.89,2469.25,direct,,,2400.40731,2425.7912,1618470000,,,2463.11
4/15/2021 8:00,2485.85,2432.35,2469.25,26200.98,64521978.76,2436.57,direct,,,2423.583082,2437.106045,1618473600,,,2469.25
4/15/2021 9:00,2457.25,2433.09,2436.57,11242.49,27478370.92,2448.97,direct,,,2379.688639,2496.920833,1618477200,,,2436.57
4/15/2021 10:00,2458.44,2410.19,2448.97,16913.35,41112283.12,2412.57,direct,,,2479.832452,2435.392912,1618480800,,,2448.97
4/15/2021 11:00,2435.27,2404.92,2412.57,19149.04,46348328.27,2429.24,direct,,,2339.601044,2419.62021,1618484400,,,2412.57
4/15/2021 12:00,2442.41,2423.51,2429.24,13567.53,33066386.58,2439.56,direct,,,2370.544848,2401.990776,1618488000,,,2429.24
4/15/2021 13:00,2473.69,2436.55,2439.56,18345.91,45066006.61,2468.3,direct,,,2447.047937,2423.771868,1618491600,,,2439.56
4/15/2021 14:00,2479.93,2454.07,2468.3,25017.54,61732829.49,2464.83,direct,,,2532.53888,2444.766284,1618495200,,,2468.3
4/15/2021 15:00,2472.83,2451.08,2464.83,17637.64,43418525.58,2464.15,direct,,,2402.521609,2422.949412,1618498800,,,2464.83
4/15/2021 16:00,2484.24,2454.57,2464.15,27322.51,67436201.89,2455.15,direct,,,2355.495462,2427.063084,1618502400,,,2464.15
4/15/2021 17:00,2461.7,2435.18,2455.15,22635.41,55386523.47,2460.77,direct,,,2404.270721,2511.117354,1618506000,,,2455.15
4/15/2021 18:00,2474.55,2453.39,2460.77,18247.25,44929107.91,2470.73,direct,,,2540.626952,2467.468636,1618509600,,,2460.77
4/15/2021 19:00,2493.58,2461.82,2470.73,28979.23,71771895.15,2482.09,direct,,,2541.1141,2512.669349,1618513200,,,2470.73
4/15/2021 20:00,2503.29,2481.9,2482.09,46929.45,117087797.3,2502.69,direct,,,2481.141839,2512.600652,1618516800,,,2482.09
4/15/2021 21:00,2502.8,2487.72,2502.69,20875.41,52136556.06,2502.39,direct,,,2529.065477,2509.546835,1618520400,,,2502.69
4/15/2021 22:00,2542.92,2496.99,2502.39,42280.3,106734841.8,2532.25,direct,,,2554.052673,2566.232795,1618524000,,,2502.39
4/15/2021 23:00,2545.89,2507.35,2532.25,25087.47,63378919.18,2517.08,direct,,,2474.767885,2488.284605,1618527600,,,2532.25
4/16/2021 0:00,2547.4,2517.08,2517.08,23463.89,59458102.63,2531.69,direct,,,2558.677815,2551.740985,1618531200,,,2517.08
4/16/2021 1:00,2536.27,2479.51,2531.69,43333.46,108658472.5,2509.23,direct,,,2539.064745,2502.053602,1618534800,,,2531.69
4/16/2021 2:00,2519.44,2485.53,2509.23,22690.23,56839840.46,2490.66,direct,,,2452.876688,2541.070958,1618538400,,,2509.23
4/16/2021 3:00,2510.82,2481.98,2490.66,25013.78,62465068.07,2499.04,direct,,,2565.639416,2492.442534,1618542000,,,2490.66
4/16/2021 4:00,2500.22,2422.58,2499.04,41126.02,101165957.9,2425.12,direct,,,2486.76655,2435.257002,1618545600,,,2499.04
4/16/2021 5:00,2455.91,2409.99,2425.12,38679.85,93995166.23,2421.1,direct,,,2465.769295,2438.677186,1618549200,,,2425.12
4/16/2021 6:00,2422.13,2377.41,2421.1,47838.22,114679925.8,2418.37,direct,,,2372.759542,2428.478787,1618552800,,,2421.1
4/16/2021 7:00,2434.65,2394.58,2418.37,23456.49,56677130.72,2427.16,direct,,,2521.697882,2389.781736,1618556400,,,2418.37
4/16/2021 8:00,2451.42,2414.94,2427.16,16004.85,38993044.82,2420.86,direct,,,2356.344081,2459.206422,1618560000,,,2427.16
4/16/2021 9:00,2420.86,2366.28,2420.86,34750.76,83081614.69,2384.93,direct,,,2383.952179,2409.065492,1618563600,,,2420.86
4/16/2021 10:00,2403.88,2349.66,2384.93,29360.56,69794372.94,2352.69,direct,,,2449.15029,2358.38351,1618567200,,,2384.93
4/16/2021 11:00,2384.34,2330.92,2352.69,35395.42,83532746.19,2383.4,direct,,,2361.901732,2359.279992,1618570800,,,2352.69
4/16/2021 12:00,2400.49,2364.12,2383.4,20726.33,49370664.08,2383.05,direct,,,2456.328788,2348.972385,1618574400,,,2383.4
4/16/2021 13:00,2410.54,2306.2,2383.05,56401.73,133009177.8,2355.67,direct,,,2354.704175,2328.721135,1618578000,,,2383.05
4/16/2021 14:00,2422.03,2353.24,2355.67,43922.55,105174188.2,2412.03,direct,,,2418.952526,2398.763835,1618581600,,,2355.67
4/16/2021 15:00,2440.89,2397.54,2412.03,35843.72,86605356.71,2433.7,direct,,,2405.761124,2432.629172,1618585200,,,2412.03
4/16/2021 16:00,2438.47,2407.01,2433.7,28573.59,69236820.6,2429.75,direct,,,2440.708173,2410.50638,1618588800,,,2433.7
4/16/2021 17:00,2442.87,2419.7,2429.75,21360.73,51990128.78,2429.11,direct,,,2419.150649,2436.057255,1618592400,,,2429.75
4/16/2021 18:00,2440.15,2405.91,2429.11,18509.76,44849821.51,2435.29,direct,,,2457.256316,2401.001117,1618596000,,,2429.11
4/16/2021 19:00,2439.45,2406.91,2435.29,17220.98,41755094.45,2433.64,direct,,,2530.425863,2423.467385,1618599600,,,2435.29
4/16/2021 20:00,2463.34,2426.76,2433.64,21042.2,51514654.69,2459.11,direct,,,2378.451192,2446.125899,1618603200,,,2433.64
4/16/2021 21:00,2465.01,2441.8,2459.11,14229.32,34949076.88,2451.17,direct,,,2389.866238,2413.961239,1618606800,,,2459.11
4/16/2021 22:00,2458.75,2423.37,2451.17,15967.41,38950425.52,2423.99,direct,,,2416.039313,2425.056556,1618610400,,,2451.17
4/16/2021 23:00,2435.93,2420.78,2423.99,16823.36,40867208.95,2425.96,direct,,,2474.697536,2413.150931,1618614000,,,2423.99
4/17/2021 0:00,2476.73,2425.76,2425.96,23568.16,57879019.47,2462.67,direct,,,2493.970536,2453.459614,1618617600,,,2425.96
4/17/2021 1:00,2491.57,2462.67,2462.67,17993.8,44621113.82,2478.11,direct,,,2419.180544,2513.546973,1618621200,,,2462.67
4/17/2021 2:00,2492.56,2477.09,2478.11,16009.93,39800178.76,2486.94,direct,,,2562.39376,2503.900931,1618624800,,,2478.11
4/17/2021 3:00,2494.32,2466.77,2486.94,12660.24,31418162.64,2488.01,direct,,,2519.632607,2500.051968,1618628400,,,2486.94
4/17/2021 4:00,2496.71,2468.48,2488.01,19101.4,47339163.47,2483.05,direct,,,2450.472384,2456.828992,1618632000,,,2488.01
4/17/2021 5:00,2486.26,2470.29,2483.05,9761.21,24198108.94,2480.06,direct,,,2436.336542,2438.593397,1618635600,,,2483.05
4/17/2021 6:00,2483.87,2467.32,2480.06,12633.82,31236554.06,2469.52,direct,,,2458.382465,2470.606589,1618639200,,,2480.06
4/17/2021 7:00,2476.07,2454.07,2469.52,14862.24,36633793.06,2463.64,direct,,,2552.528131,2450.08998,1618642800,,,2469.52
4/17/2021 8:00,2477,2463.15,2463.64,7738.36,19099509.54,2468.92,direct,,,2524.594146,2425.467008,1618646400,,,2463.64
4/17/2021 9:00,2471.08,2423.47,2468.92,13259.01,32387344.16,2435.63,direct,,,2424.645309,2482.247958,1618650000,,,2468.92
